Timestamp,Log_Level,Component,User_ID,IP_Address,Location,Session_Duration,User_Agent,Action_Taken,Attack_Type,Is_Anomalous
2025-06-11 09:52:17,INFO,Auth,user_10,138.213.245.192,Mumbai,29.71,sqlmap/1.5,None,None,1
2025-06-11 01:36:14,INFO,WebApp,user_5,39.41.147.178,Bengaluru,49.4,sqlmap/1.5,None,None,1
2025-06-10 12:29:41,WARN,API,user_24,104.7.21.145,Mumbai,91.88,sqlmap/1.5,None,None,1
2025-06-11 11:31:53,WARN,WebApp,user_16,110.109.243.51,Chennai,66.5,sqlmap/1.5,None,None,1
2025-06-11 02:53:10,WARN,Login,user_7,192.14.242.175,Pune,2.46,curl/7.79.1,None,None,1
2025-06-11 02:58:52,INFO,API,user_29,57.104.12.129,Pune,19.77,python-requests/2.25.1,None,None,0
2025-06-11 07:59:07,WARN,Login,user_6,84.162.140.70,Hyderabad,117.62,python-requests/2.25.1,None,None,0
2025-06-10 14:11:47,INFO,DB,user_3,80.106.24.46,Chennai,65.84,curl/7.79.1,None,None,1
2025-06-11 05:08:19,ERROR,API,user_27,153.33.165.73,Mumbai,84.55,curl/7.79.1,Blocked IP,XSS,1
2025-06-10 19:53:29,INFO,Login,user_28,163.110.199.141,Delhi,65.21,sqlmap/1.5,Blocked IP,Privilege Escalation,1
2025-06-10 13:05:08,WARN,DB,user_40,101.167.243.72,Chennai,2.64,python-requests/2.25.1,None,None,0
2025-06-11 01:01:35,INFO,Login,user_56,26.48.212.201,Bengaluru,80.02,Nmap/7.91,None,None,1
2025-06-11 02:29:28,WARN,API,user_77,16.138.169.22,Hyderabad,117.72,Nmap/7.91,None,None,1
2025-06-11 08:58:43,INFO,Login,user_73,165.139.187.96,Delhi,68.13,curl/7.79.1,Blocked IP,SQL Injection,1
2025-06-10 22:17:18,WARN,DB,user_49,147.147.169.119,Chennai,31.11,sqlmap/1.5,IP Flagged,SQL Injection,1
2025-06-10 12:35:49,INFO,WebApp,user_80,25.48.248.201,Bengaluru,19.89,Mozilla/5.0,None,None,0
2025-06-11 06:14:43,ERROR,API,user_20,128.182.39.126,Mumbai,56.29,python-requests/2.25.1,Quarantined file,Privilege Escalation,1
2025-06-11 02:07:35,WARN,API,user_69,155.237.159.124,Mumbai,104.57,Mozilla/5.0,None,None,0
2025-06-11 08:57:33,INFO,API,user_16,102.113.137.75,Delhi,99.15,python-requests/2.25.1,None,None,0
2025-06-11 00:00:34,WARN,API,user_73,18.100.90.88,Mumbai,68.71,Mozilla/5.0,None,None,0
2025-06-11 03:26:13,INFO,Auth,user_55,45.246.212.136,Mumbai,19.46,sqlmap/1.5,None,None,1
2025-06-11 09:55:46,INFO,API,user_4,141.93.53.5,Hyderabad,56.62,Nmap/7.91,None,None,1
2025-06-11 04:18:33,INFO,WebApp,user_77,155.170.94.88,Bengaluru,88.43,python-requests/2.25.1,IP Flagged,Privilege Escalation,1
2025-06-10 19:08:57,ERROR,DB,user_67,36.50.161.125,Pune,38.31,Nmap/7.91,None,None,1
2025-06-11 11:11:00,INFO,WebApp,user_85,152.233.191.39,Hyderabad,44.46,sqlmap/1.5,None,None,1
2025-06-11 04:45:19,INFO,WebApp,user_44,65.58.104.247,Delhi,112.93,Mozilla/5.0,IP Flagged,Brute Force Attempt,1
2025-06-11 09:55:38,INFO,Login,user_83,145.25.134.29,Mumbai,40.29,Mozilla/5.0,Blocked IP,Brute Force Attempt,1
2025-06-11 08:26:28,INFO,API,user_26,42.121.233.119,Bengaluru,89.94,python-requests/2.25.1,None,None,0
2025-06-11 01:41:23,WARN,Auth,user_13,74.209.146.87,Hyderabad,92.33,python-requests/2.25.1,Blocked IP,SQL Injection,1
2025-06-10 21:43:55,WARN,API,user_75,60.189.193.49,Mumbai,67.35,curl/7.79.1,None,SQL Injection,1
2025-06-11 03:32:30,WARN,Login,user_32,142.249.62.14,Mumbai,112.38,sqlmap/1.5,Blocked IP,Brute Force Attempt,1
2025-06-11 01:00:12,WARN,Auth,user_57,138.78.49.156,Bengaluru,48.92,sqlmap/1.5,Blocked IP,XSS,1
2025-06-10 17:15:58,WARN,Auth,user_92,168.15.103.83,Mumbai,114.32,Mozilla/5.0,None,None,0
2025-06-10 22:19:27,ERROR,WebApp,user_53,109.126.191.27,Chennai,103.53,sqlmap/1.5,None,None,1
2025-06-10 22:02:30,INFO,Login,user_82,99.212.77.239,Bengaluru,48.58,Mozilla/5.0,None,Brute Force Attempt,1
2025-06-10 15:20:29,WARN,DB,user_45,146.52.204.32,Mumbai,64.93,curl/7.79.1,None,Brute Force Attempt,1
2025-06-11 05:24:09,ERROR,API,user_50,12.228.6.62,Mumbai,113.6,python-requests/2.25.1,None,None,0
2025-06-10 17:59:22,WARN,DB,user_22,182.167.171.51,Bengaluru,9.62,curl/7.79.1,None,None,1
2025-06-11 02:36:02,INFO,DB,user_49,97.220.248.129,Chennai,87.06,Mozilla/5.0,Blocked IP,Privilege Escalation,1
2025-06-10 20:10:23,INFO,Auth,user_70,166.109.197.116,Bengaluru,61.6,Nmap/7.91,None,None,1
2025-06-11 03:01:36,INFO,Login,user_98,164.164.172.105,Chennai,78.56,sqlmap/1.5,None,None,1
2025-06-10 18:16:01,WARN,WebApp,user_77,41.33.133.139,Mumbai,100.13,curl/7.79.1,Blocked IP,SQL Injection,1
2025-06-11 10:06:25,INFO,API,user_14,85.231.225.148,Hyderabad,112.73,curl/7.79.1,Quarantined file,XSS,1
2025-06-11 04:18:44,INFO,API,user_29,89.60.8.62,Chennai,80.68,Mozilla/5.0,None,None,0
2025-06-10 21:39:24,INFO,API,user_53,40.154.82.218,Bengaluru,8.04,sqlmap/1.5,Quarantined file,XSS,1
2025-06-10 19:43:04,INFO,WebApp,user_57,62.229.111.35,Mumbai,103.76,python-requests/2.25.1,None,None,0
2025-06-11 10:19:56,INFO,Login,user_25,67.253.170.166,Mumbai,28.59,curl/7.79.1,None,None,1
2025-06-10 17:32:40,INFO,DB,user_67,163.73.138.109,Mumbai,81.6,sqlmap/1.5,None,None,1
2025-06-11 09:08:09,WARN,WebApp,user_55,85.55.245.120,Pune,16.84,curl/7.79.1,None,None,1
2025-06-11 10:48:40,INFO,DB,user_68,131.68.193.239,Bengaluru,7.23,python-requests/2.25.1,None,None,0
2025-06-10 20:17:03,INFO,WebApp,user_95,70.141.135.75,Mumbai,60.45,sqlmap/1.5,None,None,1
2025-06-11 00:03:19,WARN,WebApp,user_75,37.129.239.173,Chennai,47.46,Nmap/7.91,None,None,1
2025-06-11 10:44:18,ERROR,Auth,user_92,89.160.31.169,Mumbai,108.5,curl/7.79.1,None,None,1
2025-06-11 04:11:56,WARN,API,user_86,34.195.148.89,Mumbai,94.96,Nmap/7.91,None,None,1
2025-06-11 11:05:34,INFO,Auth,user_23,163.64.210.20,Mumbai,102.64,python-requests/2.25.1,None,XSS,1
2025-06-11 00:55:46,INFO,Auth,user_27,51.77.228.26,Delhi,97.86,Nmap/7.91,None,Brute Force Attempt,1
2025-06-11 07:17:45,INFO,API,user_16,52.205.73.58,Delhi,94.01,curl/7.79.1,Quarantined file,Brute Force Attempt,1
2025-06-10 21:28:31,INFO,WebApp,user_44,155.93.97.230,Pune,40.81,curl/7.79.1,None,None,1
2025-06-11 10:58:34,WARN,Auth,user_93,85.216.10.163,Pune,8.84,Nmap/7.91,Blocked IP,SQL Injection,1
2025-06-11 09:03:40,WARN,DB,user_3,121.28.253.30,Bengaluru,44.93,python-requests/2.25.1,IP Flagged,SQL Injection,1
2025-06-10 21:58:47,WARN,WebApp,user_88,95.79.20.3,Delhi,68.82,sqlmap/1.5,None,None,1
2025-06-10 22:06:22,ERROR,Auth,user_99,165.22.55.12,Mumbai,103.79,curl/7.79.1,None,None,1
2025-06-10 13:15:46,WARN,API,user_46,63.115.52.58,Hyderabad,96.36,Mozilla/5.0,None,None,0
2025-06-10 19:00:02,WARN,WebApp,user_33,152.205.54.203,Bengaluru,71.12,curl/7.79.1,None,None,1
2025-06-10 18:14:00,INFO,Auth,user_97,60.45.136.143,Bengaluru,55.19,sqlmap/1.5,None,None,1
2025-06-11 00:26:09,INFO,Auth,user_8,98.61.44.142,Mumbai,74.94,sqlmap/1.5,None,Privilege Escalation,1
2025-06-11 11:09:43,INFO,Auth,user_7,137.199.136.38,Hyderabad,77.21,python-requests/2.25.1,None,None,0
2025-06-10 17:39:40,WARN,Login,user_47,40.63.29.52,Delhi,113.36,python-requests/2.25.1,Blocked IP,Privilege Escalation,1
2025-06-10 15:12:09,WARN,Login,user_1,38.169.102.124,Bengaluru,82.86,sqlmap/1.5,None,None,1
2025-06-11 00:18:33,INFO,WebApp,user_62,81.108.113.224,Chennai,67.37,curl/7.79.1,Quarantined file,Privilege Escalation,1
2025-06-10 16:47:44,INFO,Login,user_96,73.240.245.119,Hyderabad,35.06,sqlmap/1.5,Quarantined file,SQL Injection,1
2025-06-11 05:42:51,WARN,Auth,user_10,147.28.135.164,Mumbai,60.14,Nmap/7.91,None,None,1
2025-06-11 11:09:00,INFO,API,user_88,147.177.15.56,Delhi,32.95,sqlmap/1.5,None,None,1
2025-06-11 08:24:40,WARN,Login,user_3,46.131.149.17,Chennai,74.38,curl/7.79.1,None,None,1
2025-06-11 02:02:53,ERROR,WebApp,user_6,66.139.196.234,Delhi,116.54,Mozilla/5.0,IP Flagged,SQL Injection,1
2025-06-10 23:22:11,INFO,DB,user_89,146.54.62.78,Chennai,84.04,Nmap/7.91,None,None,1
2025-06-10 18:44:30,WARN,DB,user_29,23.39.76.54,Hyderabad,39.55,sqlmap/1.5,None,None,1
2025-06-11 04:43:27,ERROR,Login,user_75,104.117.136.57,Pune,108.86,curl/7.79.1,None,None,1
2025-06-11 04:08:37,INFO,API,user_45,27.101.235.175,Chennai,33.94,Mozilla/5.0,None,None,0
2025-06-10 21:37:11,INFO,DB,user_30,60.105.156.141,Pune,40.15,sqlmap/1.5,None,None,1
2025-06-10 12:14:02,INFO,DB,user_42,186.116.162.202,Mumbai,20.35,sqlmap/1.5,None,None,1
2025-06-11 10:31:37,INFO,Auth,user_82,176.9.89.65,Bengaluru,46.55,python-requests/2.25.1,None,None,0
2025-06-11 06:07:02,INFO,WebApp,user_43,152.167.158.22,Hyderabad,5.0,curl/7.79.1,None,None,1
2025-06-11 03:48:40,WARN,API,user_50,121.61.43.160,Delhi,73.41,Mozilla/5.0,None,Brute Force Attempt,1
2025-06-11 06:50:34,WARN,WebApp,user_19,64.20.114.192,Bengaluru,81.56,curl/7.79.1,None,None,1
2025-06-10 19:44:45,ERROR,Auth,user_88,119.234.197.97,Delhi,110.74,curl/7.79.1,None,None,1
2025-06-10 17:11:11,ERROR,DB,user_20,183.245.201.2,Hyderabad,103.02,Mozilla/5.0,None,Brute Force Attempt,1
2025-06-11 10:29:55,WARN,API,user_8,51.224.5.152,Hyderabad,30.79,sqlmap/1.5,IP Flagged,Brute Force Attempt,1
2025-06-11 09:26:32,INFO,API,user_6,58.99.102.133,Bengaluru,83.43,python-requests/2.25.1,None,None,0
2025-06-10 22:41:36,ERROR,Login,user_34,143.216.125.85,Mumbai,99.61,curl/7.79.1,None,None,1
2025-06-11 06:02:24,INFO,API,user_1,106.228.244.120,Chennai,10.73,sqlmap/1.5,None,None,1
2025-06-11 09:09:51,INFO,Auth,user_29,38.88.33.40,Chennai,102.08,Nmap/7.91,IP Flagged,Brute Force Attempt,1
2025-06-10 17:59:54,INFO,Login,user_4,66.51.6.104,Bengaluru,112.57,sqlmap/1.5,None,None,1
2025-06-10 17:32:03,INFO,WebApp,user_36,87.170.166.64,Chennai,73.82,sqlmap/1.5,None,None,1
2025-06-11 06:01:46,WARN,WebApp,user_61,109.242.119.133,Pune,15.83,Nmap/7.91,None,None,1
2025-06-10 21:25:44,INFO,Auth,user_62,68.166.30.181,Bengaluru,25.17,curl/7.79.1,None,SQL Injection,1
2025-06-11 09:57:37,INFO,Auth,user_65,47.141.34.134,Bengaluru,94.12,Nmap/7.91,Quarantined file,SQL Injection,1
2025-06-10 21:44:33,INFO,Auth,user_89,57.148.174.239,Hyderabad,76.13,Nmap/7.91,None,None,1
2025-06-10 13:02:40,INFO,API,user_59,18.224.168.211,Bengaluru,102.04,sqlmap/1.5,Blocked IP,SQL Injection,1
2025-06-11 09:15:00,WARN,WebApp,user_88,110.125.131.221,Hyderabad,46.71,curl/7.79.1,None,None,1
2025-06-10 22:01:41,INFO,DB,user_37,29.175.145.224,Pune,119.84,sqlmap/1.5,None,None,1
2025-06-11 05:24:04,WARN,DB,user_64,174.218.69.69,Pune,55.99,python-requests/2.25.1,None,None,0
2025-06-11 10:41:02,WARN,API,user_34,156.27.13.147,Hyderabad,114.22,python-requests/2.25.1,None,None,0
2025-06-11 01:49:31,INFO,WebApp,user_100,21.17.172.214,Pune,49.76,python-requests/2.25.1,None,None,0
2025-06-10 13:04:19,INFO,Auth,user_6,61.245.170.143,Hyderabad,66.65,sqlmap/1.5,None,None,1
2025-06-11 06:03:00,WARN,WebApp,user_80,160.115.146.89,Mumbai,15.35,sqlmap/1.5,Quarantined file,Privilege Escalation,1
2025-06-11 00:00:54,WARN,DB,user_76,173.223.196.78,Pune,40.78,Mozilla/5.0,None,None,0
2025-06-10 21:26:42,WARN,Login,user_96,45.159.198.131,Delhi,68.31,python-requests/2.25.1,Blocked IP,Brute Force Attempt,1
2025-06-11 03:13:23,WARN,WebApp,user_44,41.123.255.176,Mumbai,54.8,Mozilla/5.0,None,None,0
2025-06-11 09:57:47,WARN,DB,user_27,140.253.239.245,Bengaluru,115.98,curl/7.79.1,None,None,1
2025-06-11 09:10:50,INFO,Auth,user_22,46.181.33.199,Delhi,107.03,curl/7.79.1,None,None,1
2025-06-11 01:49:29,WARN,Auth,user_43,158.218.147.119,Chennai,116.5,sqlmap/1.5,None,None,1
2025-06-11 00:29:15,ERROR,DB,user_23,54.225.58.32,Delhi,116.52,python-requests/2.25.1,None,None,0
2025-06-10 22:54:31,WARN,DB,user_37,161.251.102.111,Bengaluru,4.61,Mozilla/5.0,None,None,0
2025-06-10 14:34:42,INFO,DB,user_55,79.132.2.138,Delhi,10.86,Nmap/7.91,None,None,1
2025-06-10 17:46:46,INFO,DB,user_51,157.33.43.55,Mumbai,101.01,sqlmap/1.5,None,None,1
2025-06-11 10:41:07,ERROR,Login,user_62,186.176.234.39,Chennai,19.36,Mozilla/5.0,None,None,0
2025-06-10 17:38:08,WARN,Login,user_1,157.124.174.122,Mumbai,2.49,python-requests/2.25.1,None,None,0
2025-06-11 00:19:43,INFO,WebApp,user_92,71.163.54.29,Pune,40.14,python-requests/2.25.1,None,None,0
2025-06-11 00:02:46,WARN,DB,user_33,192.120.199.159,Mumbai,85.71,Nmap/7.91,None,None,1
2025-06-11 09:01:29,WARN,API,user_32,179.240.79.159,Delhi,71.63,Mozilla/5.0,None,None,0
2025-06-10 17:01:24,INFO,API,user_96,101.72.49.31,Chennai,83.31,Mozilla/5.0,None,None,0
2025-06-11 02:35:28,INFO,WebApp,user_52,10.66.82.140,Mumbai,12.03,sqlmap/1.5,None,None,1
2025-06-10 16:39:15,WARN,API,user_63,191.249.200.59,Pune,102.24,curl/7.79.1,None,None,1
2025-06-11 06:57:36,INFO,Auth,user_74,66.184.18.38,Mumbai,56.24,sqlmap/1.5,None,None,1
2025-06-11 11:32:59,INFO,DB,user_51,174.193.221.150,Bengaluru,31.98,Nmap/7.91,None,None,1
2025-06-10 13:21:11,ERROR,API,user_71,122.207.148.219,Mumbai,34.44,Nmap/7.91,IP Flagged,XSS,1
2025-06-11 09:40:49,WARN,Login,user_93,15.243.166.226,Mumbai,109.41,Nmap/7.91,Quarantined file,SQL Injection,1
2025-06-11 05:24:33,WARN,WebApp,user_51,108.173.2.14,Chennai,29.16,Mozilla/5.0,None,None,0
2025-06-10 12:32:58,WARN,WebApp,user_76,81.254.166.152,Chennai,79.04,python-requests/2.25.1,None,None,0
2025-06-11 09:56:15,INFO,DB,user_74,67.202.137.102,Delhi,62.09,curl/7.79.1,None,XSS,1
2025-06-10 12:07:46,INFO,DB,user_25,147.255.108.215,Mumbai,44.11,sqlmap/1.5,None,None,1
2025-06-10 16:42:25,INFO,Login,user_24,69.176.233.19,Pune,7.01,Mozilla/5.0,IP Flagged,Privilege Escalation,1
2025-06-11 06:22:10,INFO,DB,user_11,102.205.113.145,Delhi,115.19,sqlmap/1.5,Blocked IP,SQL Injection,1
2025-06-10 16:04:24,INFO,API,user_57,133.4.124.217,Delhi,85.02,sqlmap/1.5,Quarantined file,Brute Force Attempt,1
2025-06-11 04:20:30,WARN,DB,user_11,106.106.231.189,Pune,30.67,curl/7.79.1,None,None,1
2025-06-10 16:38:55,INFO,WebApp,user_63,183.251.70.21,Delhi,106.66,Mozilla/5.0,None,None,0
2025-06-11 05:19:39,INFO,WebApp,user_90,98.207.141.132,Mumbai,66.53,sqlmap/1.5,None,None,1
2025-06-10 17:46:27,INFO,WebApp,user_56,29.24.49.49,Pune,36.18,Nmap/7.91,None,None,1
2025-06-10 18:35:08,INFO,Login,user_20,142.67.161.108,Pune,94.86,sqlmap/1.5,None,None,1
2025-06-10 13:44:53,INFO,WebApp,user_58,17.143.24.17,Pune,42.66,python-requests/2.25.1,IP Flagged,XSS,1
2025-06-11 08:58:35,WARN,API,user_98,98.115.149.156,Pune,102.01,curl/7.79.1,None,None,1
2025-06-10 15:12:09,INFO,Login,user_93,144.130.126.145,Chennai,85.82,Nmap/7.91,None,None,1
2025-06-11 09:04:35,WARN,DB,user_69,123.110.51.106,Mumbai,70.0,Mozilla/5.0,None,None,0
2025-06-10 22:17:38,INFO,DB,user_81,78.136.89.133,Pune,53.88,python-requests/2.25.1,None,None,0
2025-06-10 22:55:17,INFO,WebApp,user_97,67.152.43.236,Chennai,30.43,Mozilla/5.0,None,None,0
2025-06-10 13:23:51,WARN,Login,user_55,70.10.148.114,Pune,5.76,sqlmap/1.5,None,None,1
2025-06-11 04:11:34,INFO,WebApp,user_19,28.80.113.25,Chennai,63.23,sqlmap/1.5,None,None,1
2025-06-10 13:54:26,INFO,Login,user_25,97.67.221.166,Delhi,61.28,Mozilla/5.0,None,None,0
2025-06-10 19:55:54,INFO,Login,user_39,169.37.150.92,Chennai,89.18,curl/7.79.1,None,None,1
2025-06-10 14:11:27,INFO,Login,user_34,184.3.223.72,Mumbai,4.66,curl/7.79.1,None,None,1
2025-06-10 12:18:20,INFO,DB,user_79,54.107.31.87,Delhi,84.48,sqlmap/1.5,None,None,1
2025-06-11 04:13:51,INFO,Auth,user_1,81.200.27.34,Pune,53.5,Nmap/7.91,None,None,1
2025-06-11 05:48:07,INFO,API,user_69,143.231.195.40,Hyderabad,37.17,python-requests/2.25.1,None,None,0
2025-06-10 22:18:34,INFO,API,user_69,131.9.49.217,Delhi,32.55,curl/7.79.1,None,None,1
2025-06-10 19:31:30,INFO,Auth,user_95,62.235.86.152,Mumbai,36.49,python-requests/2.25.1,IP Flagged,Privilege Escalation,1
2025-06-11 07:53:06,INFO,Login,user_87,149.196.244.204,Bengaluru,111.38,sqlmap/1.5,IP Flagged,SQL Injection,1
2025-06-11 07:33:18,WARN,Login,user_79,34.53.177.102,Chennai,110.18,Mozilla/5.0,None,None,0
2025-06-10 18:00:16,ERROR,Login,user_78,142.50.222.117,Chennai,89.78,python-requests/2.25.1,None,None,0
2025-06-11 03:11:53,INFO,Login,user_30,151.175.67.71,Chennai,104.15,python-requests/2.25.1,None,None,0
2025-06-10 23:33:27,INFO,API,user_81,143.53.58.212,Chennai,53.59,curl/7.79.1,None,None,1
2025-06-11 00:10:30,WARN,Auth,user_24,90.6.220.128,Delhi,8.14,curl/7.79.1,None,None,1
2025-06-11 07:52:17,INFO,API,user_71,115.129.141.184,Mumbai,113.63,sqlmap/1.5,None,None,1
2025-06-10 17:50:09,WARN,DB,user_43,70.99.237.184,Delhi,62.66,Mozilla/5.0,None,None,0
2025-06-11 03:55:07,INFO,DB,user_60,75.147.171.246,Bengaluru,109.73,curl/7.79.1,None,SQL Injection,1
2025-06-10 13:41:34,ERROR,Auth,user_95,24.54.92.114,Mumbai,87.1,curl/7.79.1,None,None,1
2025-06-11 06:39:53,INFO,WebApp,user_72,182.123.65.99,Chennai,56.86,Mozilla/5.0,None,None,0
2025-06-11 03:23:53,ERROR,DB,user_58,69.31.122.246,Mumbai,11.53,Mozilla/5.0,None,None,0
2025-06-11 00:04:37,WARN,DB,user_12,102.166.245.63,Mumbai,111.12,sqlmap/1.5,None,None,1
2025-06-10 14:20:16,INFO,Login,user_73,118.241.184.253,Chennai,100.81,Nmap/7.91,None,None,1
2025-06-10 13:04:16,ERROR,WebApp,user_53,20.53.152.83,Hyderabad,17.52,curl/7.79.1,None,Privilege Escalation,1
2025-06-10 17:45:37,ERROR,DB,user_25,171.211.49.247,Hyderabad,99.26,Nmap/7.91,None,None,1
2025-06-10 15:37:43,INFO,API,user_62,103.37.202.63,Chennai,66.79,Nmap/7.91,None,None,1
2025-06-11 04:46:16,WARN,Login,user_15,22.86.141.43,Bengaluru,118.42,curl/7.79.1,None,None,1
2025-06-11 01:08:33,INFO,WebApp,user_33,97.79.80.126,Chennai,115.72,python-requests/2.25.1,None,None,0
2025-06-10 23:25:47,INFO,API,user_39,90.109.11.73,Delhi,73.4,curl/7.79.1,None,None,1
2025-06-11 01:47:48,INFO,Auth,user_12,122.119.247.209,Hyderabad,13.28,Nmap/7.91,None,None,1
2025-06-11 07:07:14,INFO,Login,user_39,70.152.119.75,Delhi,71.58,python-requests/2.25.1,None,None,0
2025-06-11 08:30:17,INFO,DB,user_61,70.6.148.78,Delhi,12.65,python-requests/2.25.1,None,None,0
2025-06-11 09:26:17,INFO,DB,user_15,37.231.122.211,Chennai,76.69,Nmap/7.91,Quarantined file,SQL Injection,1
2025-06-11 09:45:30,INFO,Auth,user_67,11.180.68.83,Pune,67.98,sqlmap/1.5,None,None,1
2025-06-10 12:17:32,ERROR,API,user_95,44.150.219.182,Mumbai,12.59,Nmap/7.91,Quarantined file,Brute Force Attempt,1
2025-06-11 01:54:10,WARN,DB,user_81,122.178.146.246,Delhi,6.73,Mozilla/5.0,None,None,0
2025-06-11 00:37:59,WARN,WebApp,user_23,43.247.170.78,Hyderabad,54.6,sqlmap/1.5,None,None,1
2025-06-10 20:11:38,INFO,Login,user_52,11.122.105.180,Chennai,19.33,Mozilla/5.0,IP Flagged,Privilege Escalation,1
2025-06-10 15:54:44,WARN,Auth,user_77,146.20.35.106,Mumbai,32.85,python-requests/2.25.1,None,None,0
2025-06-11 04:09:29,INFO,DB,user_39,98.123.108.80,Hyderabad,63.6,sqlmap/1.5,None,SQL Injection,1
2025-06-10 23:23:53,INFO,Auth,user_49,132.96.90.143,Hyderabad,30.35,Nmap/7.91,None,None,1
2025-06-10 16:53:26,ERROR,WebApp,user_27,73.226.38.106,Delhi,29.17,python-requests/2.25.1,Blocked IP,SQL Injection,1
2025-06-11 10:37:57,WARN,Auth,user_16,48.128.160.48,Chennai,115.78,Mozilla/5.0,None,None,0
2025-06-10 17:17:42,WARN,DB,user_84,144.31.117.26,Pune,86.4,Mozilla/5.0,None,None,0
2025-06-11 08:46:28,WARN,DB,user_3,51.111.153.183,Bengaluru,24.16,Nmap/7.91,IP Flagged,Brute Force Attempt,1
2025-06-10 19:57:05,INFO,API,user_66,161.193.46.224,Mumbai,52.54,Mozilla/5.0,Quarantined file,SQL Injection,1
2025-06-11 03:28:19,INFO,WebApp,user_37,66.183.134.231,Delhi,111.11,Mozilla/5.0,None,SQL Injection,1
2025-06-10 17:30:45,ERROR,Auth,user_36,54.67.55.62,Bengaluru,74.39,sqlmap/1.5,None,None,1
2025-06-10 15:15:35,WARN,Login,user_69,39.148.33.20,Delhi,18.68,Nmap/7.91,None,None,1
2025-06-10 23:55:29,INFO,WebApp,user_72,112.208.201.224,Bengaluru,76.26,python-requests/2.25.1,None,None,0
2025-06-10 14:12:10,INFO,API,user_80,38.82.68.108,Mumbai,11.93,Mozilla/5.0,Blocked IP,Brute Force Attempt,1
2025-06-11 02:43:27,WARN,Login,user_89,143.159.248.188,Chennai,56.07,Mozilla/5.0,None,None,0
2025-06-11 06:14:35,INFO,WebApp,user_5,69.87.90.183,Mumbai,24.34,python-requests/2.25.1,Blocked IP,SQL Injection,1
2025-06-10 20:56:43,WARN,Auth,user_25,170.157.124.208,Mumbai,17.1,sqlmap/1.5,None,None,1
2025-06-11 04:46:04,WARN,Auth,user_18,152.156.119.202,Hyderabad,58.6,curl/7.79.1,Blocked IP,SQL Injection,1
2025-06-10 15:30:09,INFO,Auth,user_68,100.239.32.97,Pune,4.88,python-requests/2.25.1,None,None,0
2025-06-10 13:53:08,WARN,Auth,user_90,131.8.52.203,Hyderabad,36.73,Nmap/7.91,None,None,1
2025-06-10 15:00:11,ERROR,Login,user_94,108.112.196.236,Hyderabad,78.88,python-requests/2.25.1,None,None,0
2025-06-11 08:21:32,WARN,API,user_30,145.74.116.46,Bengaluru,7.52,curl/7.79.1,Blocked IP,Brute Force Attempt,1
2025-06-10 16:40:53,WARN,Login,user_100,91.108.4.252,Delhi,84.43,Mozilla/5.0,IP Flagged,Brute Force Attempt,1
2025-06-11 06:31:49,WARN,Login,user_12,42.35.134.113,Hyderabad,85.19,python-requests/2.25.1,None,None,0
2025-06-10 18:54:06,ERROR,WebApp,user_20,45.35.81.132,Bengaluru,13.44,Nmap/7.91,None,None,1
2025-06-11 05:53:10,WARN,Auth,user_34,19.202.181.248,Pune,112.91,Nmap/7.91,Blocked IP,Privilege Escalation,1
2025-06-10 14:35:35,INFO,Login,user_4,36.7.236.89,Mumbai,30.74,sqlmap/1.5,IP Flagged,Brute Force Attempt,1
2025-06-10 19:26:31,INFO,Auth,user_88,177.66.196.137,Hyderabad,94.54,curl/7.79.1,None,None,1
2025-06-10 12:09:28,INFO,Login,user_66,30.243.251.120,Mumbai,31.31,python-requests/2.25.1,None,None,0
2025-06-10 20:22:53,INFO,API,user_51,190.201.86.235,Pune,35.46,Mozilla/5.0,None,Brute Force Attempt,1
2025-06-11 11:38:19,WARN,API,user_33,187.105.133.168,Chennai,40.94,Nmap/7.91,None,None,1
2025-06-10 14:10:52,INFO,Login,user_60,31.231.86.44,Delhi,80.5,sqlmap/1.5,Quarantined file,XSS,1
2025-06-11 07:10:03,WARN,Auth,user_97,108.237.113.6,Hyderabad,104.35,curl/7.79.1,None,None,1
2025-06-11 06:38:40,ERROR,Login,user_69,66.157.203.226,Pune,72.07,python-requests/2.25.1,None,Privilege Escalation,1
2025-06-11 00:04:56,INFO,WebApp,user_18,108.37.11.38,Pune,81.94,curl/7.79.1,IP Flagged,Privilege Escalation,1
2025-06-11 01:21:49,INFO,Login,user_45,173.76.238.192,Pune,74.98,sqlmap/1.5,None,None,1
2025-06-10 13:38:20,WARN,Auth,user_50,100.208.93.94,Mumbai,73.61,Nmap/7.91,None,None,1
2025-06-10 23:02:15,WARN,Login,user_57,90.169.70.228,Pune,12.9,Nmap/7.91,None,None,1
2025-06-11 01:50:27,INFO,DB,user_77,131.70.167.59,Delhi,5.19,sqlmap/1.5,None,None,1
2025-06-10 22:26:35,WARN,Auth,user_68,33.51.95.212,Delhi,93.69,python-requests/2.25.1,None,None,0
2025-06-10 15:56:11,ERROR,WebApp,user_15,49.248.67.49,Chennai,72.37,curl/7.79.1,None,None,1
2025-06-10 22:40:01,WARN,API,user_99,46.111.178.194,Mumbai,107.94,Mozilla/5.0,IP Flagged,Privilege Escalation,1
2025-06-10 15:27:14,WARN,DB,user_32,132.1.220.31,Hyderabad,8.83,Mozilla/5.0,None,None,0
2025-06-11 01:49:40,INFO,WebApp,user_23,68.172.160.233,Hyderabad,43.3,curl/7.79.1,None,None,1
