Timestamp,Log_Level,Component,User_ID,IP_Address,Location,Session_Duration,User_Agent,Action_Taken,Attack_Type,Is_Anomalous,Hour,DayOfWeek,IsWeekend,IsNight,User_ID_encoded,IP_Address_encoded,Location_encoded,User_Agent_encoded,Attack_Type_encoded,Predicted_Anomaly,Anomaly_Score
2025-06-11 08:03:07,INFO,API,user_100,109.30.30.95,Bengaluru,58.11,sqlmap/1.5,Unknown,Unknown,1,8,2,0,0,3,183,0,4,3,1,0.022368360647469387
2025-06-10 16:14:03,WARN,Login,user_8,141.162.176.241,Bengaluru,41.82,python-requests/2.25.1,IP Flagged,Privilege Escalation,1,16,1,0,0,79,769,0,3,1,1,0.03603145150831055
2025-06-10 20:37:27,WARN,DB,user_12,69.189.45.141,Bengaluru,118.37,sqlmap/1.5,IP Flagged,SQL Injection,1,20,1,0,0,5,2498,0,4,2,-1,-0.0022626749251043465
2025-06-11 08:57:18,INFO,Auth,user_3,181.75.173.3,Delhi,14.05,curl/7.79.1,Unknown,Privilege Escalation,1,8,2,0,0,24,1495,2,2,1,1,0.05048094308547124
2025-06-11 01:32:11,INFO,WebApp,user_1,116.64.131.4,Pune,9.25,Mozilla/5.0,Blocked IP,SQL Injection,1,1,2,0,1,1,334,5,0,2,-1,-0.03993194116199672
2025-06-11 05:07:33,WARN,Login,user_28,91.85.57.14,Hyderabad,18.95,sqlmap/1.5,IP Flagged,SQL Injection,1,5,2,0,1,22,2881,3,4,2,-1,-0.013410588815714664
2025-06-11 01:14:10,WARN,Auth,user_22,171.74.215.43,Hyderabad,31.76,Mozilla/5.0,Unknown,Unknown,0,1,2,0,1,16,1331,3,0,3,1,0.03352599908530307
2025-06-10 15:24:18,WARN,Login,user_81,41.233.220.139,Bengaluru,75.37,python-requests/2.25.1,Unknown,Unknown,0,15,1,0,0,81,2033,0,3,3,1,0.09117039427529688
2025-06-10 16:11:46,INFO,DB,user_68,123.227.252.46,Chennai,97.95,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,66,454,1,2,3,1,0.09222989621934885
2025-06-10 22:29:44,INFO,WebApp,user_39,93.110.117.38,Pune,17.85,curl/7.79.1,Quarantined file,SQL Injection,1,22,1,0,0,34,2899,5,2,2,1,0.01336519140664616
2025-06-11 08:33:21,ERROR,Auth,user_81,39.114.73.189,Bengaluru,92.57,Mozilla/5.0,Unknown,Unknown,0,8,2,0,0,81,1977,0,0,3,1,0.054196036874134434
2025-06-10 16:06:53,INFO,WebApp,user_21,15.18.195.13,Delhi,62.97,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,15,917,2,2,3,1,0.11858281868992043
2025-06-10 12:49:37,INFO,Auth,user_33,84.109.242.27,Bengaluru,84.98,sqlmap/1.5,Unknown,Unknown,1,12,1,0,0,28,2734,0,4,3,1,0.05481402681261516
2025-06-10 23:29:02,ERROR,DB,user_46,18.34.235.248,Delhi,7.74,Mozilla/5.0,Unknown,SQL Injection,1,23,1,0,1,42,1470,2,0,2,-1,-0.03982588412893018
2025-06-11 08:30:22,INFO,DB,user_20,15.93.83.56,Pune,9.45,sqlmap/1.5,Unknown,XSS,1,8,2,0,0,14,926,5,4,4,-1,-0.0032627649319897367
2025-06-11 11:23:04,INFO,Auth,user_100,58.57.44.249,Delhi,84.66,Mozilla/5.0,Unknown,Unknown,0,11,2,0,0,3,2310,2,0,3,1,0.049178167102701176
2025-06-10 21:41:00,INFO,Login,user_33,47.69.228.179,Bengaluru,82.25,Nmap/7.91,Unknown,Unknown,1,21,1,0,0,28,2135,0,1,3,1,0.07407330646920174
2025-06-10 15:20:30,INFO,API,user_13,187.18.17.111,Delhi,108.09,Nmap/7.91,Unknown,Unknown,1,15,1,0,0,6,1583,2,1,3,1,0.08514403847442148
2025-06-10 13:10:55,INFO,DB,user_71,156.69.136.65,Hyderabad,94.3,curl/7.79.1,Unknown,Unknown,1,13,1,0,0,70,1052,3,2,3,1,0.11355356927713128
2025-06-11 01:14:31,WARN,DB,user_18,78.171.17.242,Pune,40.33,python-requests/2.25.1,Unknown,Unknown,0,1,2,0,1,11,2640,5,3,3,1,0.03257969476470346
2025-06-10 17:21:10,INFO,DB,user_61,113.47.77.206,Mumbai,50.32,Mozilla/5.0,Unknown,Unknown,0,17,1,0,0,59,281,4,0,3,1,0.09005884956229454
2025-06-10 18:58:16,INFO,WebApp,user_63,169.237.197.100,Bengaluru,46.63,sqlmap/1.5,Unknown,Unknown,1,18,1,0,0,61,1278,0,4,3,1,0.08337263629066022
2025-06-10 23:17:51,INFO,API,user_83,159.154.105.197,Bengaluru,70.8,sqlmap/1.5,Blocked IP,SQL Injection,1,23,1,0,1,83,1103,0,4,2,-1,-0.03524450365425269
2025-06-11 09:46:06,INFO,Login,user_42,134.17.115.251,Bengaluru,98.32,sqlmap/1.5,Unknown,Unknown,1,9,2,0,0,38,630,0,4,3,1,0.054983083552209266
2025-06-10 13:36:29,WARN,API,user_92,79.233.133.198,Chennai,104.97,sqlmap/1.5,Unknown,Unknown,1,13,1,0,0,93,2659,1,4,3,1,0.04231246186906312
2025-06-11 11:26:34,INFO,WebApp,user_17,160.124.218.52,Pune,46.93,sqlmap/1.5,Blocked IP,SQL Injection,1,11,2,0,0,10,1131,5,4,2,1,0.033394024734988315
2025-06-11 09:06:39,INFO,API,user_70,90.252.187.114,Bengaluru,77.02,sqlmap/1.5,Quarantined file,XSS,1,9,2,0,0,69,2854,0,4,4,1,0.004391935915730838
2025-06-10 23:14:34,INFO,API,user_39,156.148.249.232,Mumbai,14.7,python-requests/2.25.1,Unknown,Unknown,0,23,1,0,1,34,1041,4,3,3,1,1.2109534965998314e-05
2025-06-11 00:45:33,INFO,Auth,user_96,81.246.179.132,Mumbai,3.47,Mozilla/5.0,Unknown,Unknown,0,0,2,0,1,97,2698,4,0,3,-1,-0.02877467300731118
2025-06-10 13:08:01,INFO,Login,user_44,161.72.78.12,Mumbai,88.75,curl/7.79.1,Quarantined file,Brute Force Attempt,1,13,1,0,0,40,1164,4,2,0,1,0.06214475570941469
2025-06-11 10:03:23,INFO,WebApp,user_72,121.176.137.4,Hyderabad,23.35,python-requests/2.25.1,Unknown,Unknown,0,10,2,0,0,71,407,3,3,3,1,0.09119317387217007
2025-06-11 11:07:04,INFO,API,user_99,24.45.230.254,Delhi,84.56,curl/7.79.1,Unknown,Unknown,1,11,2,0,0,100,1763,2,2,3,1,0.06436491163965963
2025-06-11 10:18:04,WARN,API,user_78,115.94.214.207,Hyderabad,58.66,Nmap/7.91,Unknown,Unknown,1,10,2,0,0,77,319,3,1,3,1,0.09009518514091158
2025-06-11 11:39:32,INFO,Auth,user_20,168.221.102.12,Chennai,68.54,Nmap/7.91,IP Flagged,Privilege Escalation,1,11,2,0,0,14,1265,1,1,1,1,0.03330183022877686
2025-06-11 06:21:22,INFO,DB,user_49,21.221.178.110,Hyderabad,111.45,sqlmap/1.5,Unknown,Brute Force Attempt,1,6,2,0,0,45,1719,3,4,0,-1,-0.0012929994635977327
2025-06-10 17:46:04,INFO,Login,user_92,114.161.109.201,Chennai,103.08,Nmap/7.91,Unknown,Unknown,1,17,1,0,0,93,291,1,1,3,1,0.06304513022389513
2025-06-11 00:10:31,ERROR,API,user_87,34.64.38.144,Chennai,14.18,sqlmap/1.5,Unknown,Unknown,1,0,2,0,1,87,1911,1,4,3,1,0.023866910254740414
2025-06-11 11:43:50,INFO,API,user_24,72.240.194.123,Mumbai,91.39,python-requests/2.25.1,Unknown,Unknown,0,11,2,0,0,18,2559,4,3,3,1,0.06980198552112582
2025-06-11 03:00:57,INFO,WebApp,user_96,174.0.185.64,Pune,81.49,sqlmap/1.5,Unknown,Unknown,1,3,2,0,1,97,1368,5,4,3,1,0.02897509650401886
2025-06-11 04:08:42,ERROR,Auth,user_56,99.129.191.40,Chennai,47.89,Mozilla/5.0,Unknown,Unknown,0,4,2,0,1,53,2984,1,0,3,1,0.037229795806639654
2025-06-11 05:57:20,INFO,Login,user_34,97.76.245.159,Mumbai,103.34,Mozilla/5.0,Unknown,Unknown,0,5,2,0,1,29,2959,4,0,3,1,0.01274577029222923
2025-06-11 08:38:20,WARN,WebApp,user_100,63.71.189.16,Mumbai,24.83,curl/7.79.1,Blocked IP,SQL Injection,1,8,2,0,0,3,2395,4,2,2,1,0.03852766557408738
2025-06-11 08:12:30,ERROR,Login,user_78,117.243.113.103,Delhi,8.67,Nmap/7.91,Unknown,Unknown,1,8,2,0,0,77,342,2,1,3,1,0.05678718451296727
2025-06-11 04:02:36,INFO,WebApp,user_25,111.60.212.121,Bengaluru,73.41,sqlmap/1.5,Unknown,Unknown,1,4,2,0,1,19,247,0,4,3,1,0.016919915137928676
2025-06-11 05:34:19,INFO,API,user_55,69.37.156.4,Delhi,14.07,python-requests/2.25.1,Blocked IP,SQL Injection,1,5,2,0,1,52,2504,2,3,2,1,0.02651753019247216
2025-06-10 19:30:12,INFO,WebApp,user_67,188.49.10.198,Bengaluru,42.35,sqlmap/1.5,Unknown,Unknown,1,19,1,0,0,65,1610,0,4,3,1,0.08107651981472103
2025-06-10 21:49:21,WARN,Login,user_69,123.19.1.49,Pune,51.63,Nmap/7.91,Quarantined file,Brute Force Attempt,1,21,1,0,0,67,451,5,1,0,1,0.015129206943584439
2025-06-11 07:08:47,WARN,WebApp,user_27,99.41.55.119,Hyderabad,10.19,sqlmap/1.5,Unknown,Unknown,1,7,2,0,0,21,2997,3,4,3,1,0.024392188199572673
2025-06-11 00:57:09,WARN,Login,user_5,133.220.96.11,Hyderabad,110.44,Nmap/7.91,Blocked IP,XSS,1,0,2,0,1,46,621,3,1,4,1,0.012468314353901722
2025-06-11 05:14:34,WARN,API,user_92,138.109.225.96,Chennai,85.17,curl/7.79.1,Unknown,Brute Force Attempt,1,5,2,0,1,93,695,1,2,0,-1,-0.004497242498676224
2025-06-10 22:50:12,INFO,API,user_39,118.199.73.251,Hyderabad,18.35,Mozilla/5.0,Unknown,Unknown,0,22,1,0,0,34,351,3,0,3,1,0.052861387949689975
2025-06-11 05:21:09,INFO,Login,user_9,26.243.19.208,Mumbai,49.0,python-requests/2.25.1,Unknown,Unknown,0,5,2,0,1,90,1787,4,3,3,1,0.06663384165095865
2025-06-10 20:07:42,INFO,API,user_73,132.216.219.136,Bengaluru,37.11,curl/7.79.1,Unknown,Unknown,1,20,1,0,0,72,604,0,2,3,1,0.0801123125323655
2025-06-11 02:06:31,INFO,DB,user_74,184.117.50.106,Mumbai,58.17,Nmap/7.91,Unknown,Unknown,1,2,2,0,1,73,1539,4,1,3,1,0.07905235288001233
2025-06-10 22:16:20,WARN,WebApp,user_13,30.24.69.187,Pune,26.61,Mozilla/5.0,Unknown,Unknown,0,22,1,0,0,6,1853,5,0,3,1,0.03389486945425635
2025-06-11 06:15:45,WARN,DB,user_62,27.137.53.105,Hyderabad,44.29,Nmap/7.91,Unknown,Unknown,1,6,2,0,0,60,1797,3,1,3,1,0.10028264960096472
2025-06-11 00:08:28,INFO,API,user_69,71.5.23.77,Pune,67.02,Nmap/7.91,Unknown,Unknown,1,0,2,0,1,67,2542,5,1,3,1,0.035880502726134744
2025-06-10 13:05:13,INFO,WebApp,user_66,88.116.134.124,Hyderabad,114.11,sqlmap/1.5,Unknown,Unknown,1,13,1,0,0,64,2808,3,4,3,1,0.051123361095861686
2025-06-10 22:00:02,INFO,Login,user_59,156.3.207.31,Pune,92.77,Mozilla/5.0,Unknown,Unknown,0,22,1,0,0,56,1049,5,0,3,1,0.05077107678653303
2025-06-11 03:57:50,INFO,DB,user_58,97.0.239.39,Hyderabad,27.48,python-requests/2.25.1,Unknown,Unknown,0,3,2,0,1,55,2944,3,3,3,1,0.060197362918054664
2025-06-11 06:33:44,INFO,DB,user_15,15.231.192.71,Chennai,15.18,Nmap/7.91,Unknown,Unknown,1,6,2,0,0,8,922,1,1,3,1,0.0504649740159171
2025-06-11 10:04:04,INFO,API,user_57,59.136.181.74,Hyderabad,28.91,Nmap/7.91,Quarantined file,SQL Injection,1,10,2,0,0,54,2319,3,1,2,1,0.08023268167429609
2025-06-10 19:59:05,INFO,API,user_50,120.76.109.33,Hyderabad,78.8,curl/7.79.1,Unknown,Unknown,1,19,1,0,0,47,398,3,2,3,1,0.109977361406071
2025-06-11 04:15:43,INFO,DB,user_66,24.129.198.191,Delhi,61.21,Nmap/7.91,Unknown,Unknown,1,4,2,0,1,64,1754,2,1,3,1,0.09184930025715055
2025-06-10 23:38:11,WARN,API,user_18,127.242.240.127,Bengaluru,62.57,Nmap/7.91,Unknown,Unknown,1,23,1,0,1,11,510,0,1,3,-1,-0.03673949303669688
2025-06-11 03:57:51,WARN,WebApp,user_49,138.133.87.7,Mumbai,76.26,python-requests/2.25.1,Unknown,Unknown,0,3,2,0,1,45,697,4,3,3,1,0.08194767408561449
2025-06-11 09:48:48,WARN,Auth,user_61,19.170.199.123,Pune,9.8,python-requests/2.25.1,Unknown,Unknown,0,9,2,0,0,59,1637,5,3,3,1,0.07593760527062932
2025-06-11 08:37:26,ERROR,WebApp,user_68,99.46.72.96,Delhi,46.44,python-requests/2.25.1,Unknown,Unknown,0,8,2,0,0,66,2998,2,3,3,1,0.07356068488818907
2025-06-10 13:23:11,INFO,Login,user_67,71.139.118.11,Chennai,52.23,python-requests/2.25.1,IP Flagged,Privilege Escalation,1,13,1,0,0,65,2526,1,3,1,1,0.04593755194728244
2025-06-11 05:21:51,INFO,Login,user_6,143.247.233.156,Hyderabad,42.47,curl/7.79.1,Unknown,Unknown,1,5,2,0,1,57,814,3,2,3,1,0.08894896557920684
2025-06-11 03:01:15,ERROR,DB,user_60,184.78.8.85,Pune,103.82,Nmap/7.91,Unknown,Unknown,1,3,2,0,1,58,1550,5,1,3,1,0.05625343923878512
2025-06-10 17:01:39,WARN,API,user_58,82.73.151.121,Bengaluru,97.17,python-requests/2.25.1,Unknown,Brute Force Attempt,1,17,1,0,0,55,2714,0,3,0,1,0.01032839283429643
2025-06-10 15:22:47,WARN,DB,user_87,138.105.245.131,Chennai,43.49,python-requests/2.25.1,Unknown,Unknown,0,15,1,0,0,87,694,1,3,3,1,0.09883316326621039
2025-06-10 15:14:58,ERROR,DB,user_68,57.56.57.236,Chennai,91.64,python-requests/2.25.1,Unknown,Unknown,0,15,1,0,0,66,2296,1,3,3,1,0.09853380631426184
2025-06-10 18:40:41,INFO,API,user_44,117.0.237.118,Bengaluru,34.05,python-requests/2.25.1,Unknown,Unknown,0,18,1,0,0,40,337,0,3,3,1,0.07586668825287929
2025-06-10 21:52:12,INFO,Auth,user_32,42.161.59.201,Mumbai,50.34,Mozilla/5.0,Unknown,Unknown,0,21,1,0,0,27,2044,4,0,3,1,0.0805926917097613
2025-06-11 02:49:08,WARN,API,user_84,125.242.94.32,Mumbai,54.71,Nmap/7.91,Unknown,Unknown,1,2,2,0,1,84,484,4,1,3,1,0.06928408601598457
2025-06-10 20:48:05,INFO,WebApp,user_93,53.156.127.142,Bengaluru,13.04,Nmap/7.91,Unknown,Unknown,1,20,1,0,0,94,2228,0,1,3,1,0.04874701675546733
2025-06-10 19:30:31,INFO,WebApp,user_59,183.91.52.17,Mumbai,95.94,sqlmap/1.5,Unknown,Privilege Escalation,1,19,1,0,0,56,1536,4,4,1,1,0.04850206017091008
2025-06-10 14:59:01,WARN,Login,user_36,59.127.229.137,Pune,2.6,python-requests/2.25.1,Unknown,Unknown,0,14,1,0,0,31,2318,5,3,3,1,0.060950707544040306
2025-06-11 02:46:16,ERROR,Login,user_34,21.224.19.203,Chennai,55.58,python-requests/2.25.1,Unknown,Unknown,0,2,2,0,1,29,1720,1,3,3,1,0.07286662164760677
2025-06-10 20:32:23,INFO,Login,user_87,178.55.47.241,Pune,13.51,curl/7.79.1,Unknown,Unknown,1,20,1,0,0,87,1444,5,2,3,1,0.07546634554618614
2025-06-10 23:01:48,INFO,Login,user_66,29.54.10.150,Delhi,1.29,Mozilla/5.0,Blocked IP,SQL Injection,1,23,1,0,1,64,1836,2,0,2,-1,-0.047568280601712254
2025-06-11 04:06:14,INFO,Auth,user_2,108.65.51.170,Mumbai,119.17,python-requests/2.25.1,Unknown,Unknown,0,4,2,0,1,13,171,4,3,3,1,0.014080427069818269
2025-06-11 09:49:50,WARN,DB,user_69,145.20.43.53,Delhi,112.09,Mozilla/5.0,Unknown,SQL Injection,1,9,2,0,0,67,841,2,0,2,1,0.0329435130924679
2025-06-11 10:43:03,INFO,API,user_29,169.134.70.165,Mumbai,52.99,sqlmap/1.5,Unknown,Unknown,1,10,2,0,0,23,1271,4,4,3,1,0.08191964691628212
2025-06-11 11:39:26,INFO,WebApp,user_6,94.27.127.146,Mumbai,49.38,python-requests/2.25.1,Unknown,Unknown,0,11,2,0,0,57,2923,4,3,3,1,0.06657115393530733
2025-06-10 13:18:21,INFO,WebApp,user_98,102.197.33.245,Bengaluru,27.63,sqlmap/1.5,Unknown,Unknown,1,13,1,0,0,99,55,0,4,3,1,0.031647041250682406
2025-06-11 05:39:06,INFO,API,user_78,44.235.82.39,Chennai,59.27,Mozilla/5.0,Blocked IP,XSS,1,5,2,0,1,77,2082,1,0,4,1,0.013674182362362397
2025-06-11 07:35:30,INFO,WebApp,user_47,169.234.71.195,Hyderabad,11.33,Nmap/7.91,Blocked IP,SQL Injection,1,7,2,0,0,43,1277,3,1,2,1,0.07054376904679138
2025-06-10 21:53:03,INFO,API,user_7,45.80.94.225,Chennai,75.35,Nmap/7.91,Quarantined file,Brute Force Attempt,1,21,1,0,0,68,2103,1,1,0,1,0.025445826507930924
2025-06-11 10:33:33,INFO,WebApp,user_49,144.88.231.125,Bengaluru,4.0,Mozilla/5.0,Unknown,Unknown,0,10,2,0,0,45,835,0,0,3,1,0.03611437385125926
2025-06-11 00:53:48,WARN,WebApp,user_8,46.15.125.107,Pune,83.0,Nmap/7.91,Unknown,Unknown,1,0,2,0,1,79,2110,5,1,3,1,0.03907185141945779
2025-06-11 07:10:10,WARN,Auth,user_95,68.141.21.180,Delhi,92.94,Mozilla/5.0,Unknown,Unknown,0,7,2,0,0,96,2470,2,0,3,1,0.04024887550627532
2025-06-10 14:58:25,INFO,API,user_12,135.251.242.31,Delhi,97.72,Mozilla/5.0,Blocked IP,Brute Force Attempt,1,14,1,0,0,5,651,2,0,0,1,0.006372818273437275
2025-06-11 03:01:22,INFO,WebApp,user_64,118.169.116.251,Bengaluru,77.07,Nmap/7.91,Quarantined file,Brute Force Attempt,1,3,2,0,1,62,350,0,1,0,-1,-0.006140487557475094
2025-06-10 14:43:09,INFO,DB,user_49,151.181.64.170,Mumbai,72.46,python-requests/2.25.1,Unknown,Unknown,0,14,1,0,0,45,955,4,3,3,1,0.11500525446182847
2025-06-10 12:33:02,INFO,DB,user_92,38.27.185.219,Chennai,57.37,Nmap/7.91,Unknown,Unknown,1,12,1,0,0,93,1970,1,1,3,1,0.09201506399373971
2025-06-11 04:04:54,WARN,WebApp,user_71,157.132.181.94,Delhi,102.71,sqlmap/1.5,Unknown,Unknown,1,4,2,0,1,70,1058,2,4,3,1,0.04716524594577742
2025-06-10 12:00:44,INFO,Login,user_69,154.248.70.192,Pune,30.94,curl/7.79.1,Unknown,Brute Force Attempt,1,12,1,0,0,67,1016,5,2,0,1,0.035690915236386456
2025-06-10 19:39:15,WARN,API,user_62,143.184.246.59,Chennai,9.99,curl/7.79.1,Blocked IP,XSS,1,19,1,0,0,60,805,1,2,4,1,0.05271103208841177
2025-06-11 11:11:40,INFO,DB,user_39,31.138.208.167,Hyderabad,22.42,Nmap/7.91,Unknown,Unknown,1,11,2,0,0,34,1865,3,1,3,1,0.09042949512918402
2025-06-11 10:42:15,INFO,API,user_30,14.157.111.235,Mumbai,74.49,python-requests/2.25.1,Unknown,Unknown,0,10,2,0,0,25,732,4,3,3,1,0.0908965018896255
2025-06-10 15:17:23,INFO,API,user_46,54.42.119.214,Chennai,68.29,Mozilla/5.0,Unknown,Unknown,0,15,1,0,0,42,2252,1,0,3,1,0.10207472594328154
2025-06-10 14:42:50,INFO,DB,user_91,138.5.35.157,Pune,64.5,curl/7.79.1,Unknown,SQL Injection,1,14,1,0,0,92,705,5,2,2,1,0.06633414672633908
2025-06-11 03:37:30,ERROR,Auth,user_96,43.207.7.8,Hyderabad,31.09,sqlmap/1.5,Unknown,Unknown,1,3,2,0,1,97,2065,3,4,3,1,0.03917740919620216
2025-06-11 02:39:19,INFO,WebApp,user_29,188.156.76.202,Bengaluru,17.38,sqlmap/1.5,Unknown,Unknown,1,2,2,0,1,23,1599,0,4,3,1,0.024706132665361702
2025-06-11 04:04:15,INFO,WebApp,user_37,95.207.87.60,Delhi,86.52,sqlmap/1.5,Quarantined file,Privilege Escalation,1,4,2,0,1,32,2928,2,4,1,-1,-0.015733802759423487
2025-06-11 10:34:46,INFO,Auth,user_37,114.144.103.59,Hyderabad,69.05,curl/7.79.1,Unknown,Unknown,1,10,2,0,0,32,288,3,2,3,1,0.09269195441019856
2025-06-10 22:38:28,INFO,API,user_51,38.98.185.207,Pune,29.4,sqlmap/1.5,Blocked IP,Brute Force Attempt,1,22,1,0,0,48,1975,5,4,0,1,0.0007907278821980279
2025-06-10 22:40:39,INFO,Auth,user_26,129.157.86.122,Mumbai,89.94,python-requests/2.25.1,Unknown,Unknown,0,22,1,0,0,20,539,4,3,3,1,0.07556317633154497
2025-06-11 07:18:45,INFO,API,user_3,66.106.126.16,Hyderabad,25.94,curl/7.79.1,Unknown,Unknown,1,7,2,0,0,24,2425,3,2,3,1,0.08553619865187967
2025-06-11 04:22:51,INFO,Login,user_53,136.194.118.204,Pune,60.04,sqlmap/1.5,Unknown,Unknown,1,4,2,0,1,50,667,5,4,3,1,0.047605361347757946
2025-06-10 22:37:36,INFO,DB,user_35,158.89.129.167,Pune,23.12,Mozilla/5.0,Quarantined file,Privilege Escalation,1,22,1,0,0,30,1097,5,0,1,1,0.008849425833968638
2025-06-10 22:36:49,INFO,DB,user_74,79.83.122.59,Mumbai,22.17,python-requests/2.25.1,Unknown,Unknown,0,22,1,0,0,73,2662,4,3,3,1,0.05844872259162981
2025-06-10 23:52:59,WARN,DB,user_88,56.124.246.171,Mumbai,38.08,python-requests/2.25.1,Unknown,Unknown,0,23,1,0,1,88,2270,4,3,3,1,0.004233033773469175
2025-06-11 00:30:18,ERROR,Login,user_28,68.132.226.49,Hyderabad,46.44,sqlmap/1.5,Unknown,Unknown,1,0,2,0,1,22,2469,3,4,3,1,0.040124892498770603
2025-06-11 01:19:01,WARN,API,user_56,115.103.195.25,Pune,7.73,python-requests/2.25.1,Unknown,Unknown,0,1,2,0,1,53,302,5,3,3,1,0.021333774849491505
2025-06-11 00:48:39,WARN,Login,user_4,84.168.175.104,Delhi,82.26,Mozilla/5.0,Unknown,Unknown,0,0,2,0,1,35,2740,2,0,3,1,0.02488394503702107
2025-06-10 23:24:34,INFO,Login,user_71,79.16.137.54,Chennai,13.08,python-requests/2.25.1,Unknown,Unknown,0,23,1,0,1,70,2655,1,3,3,-1,-0.016653026711454744
2025-06-10 20:34:28,INFO,Login,user_73,30.212.75.70,Mumbai,71.8,curl/7.79.1,Quarantined file,SQL Injection,1,20,1,0,0,72,1849,4,2,2,1,0.0922595815134154
2025-06-10 17:45:55,INFO,API,user_67,133.33.29.141,Delhi,22.94,Mozilla/5.0,Unknown,Unknown,0,17,1,0,0,65,624,2,0,3,1,0.09394607212184114
2025-06-10 23:17:39,WARN,DB,user_29,184.152.62.74,Hyderabad,7.46,Mozilla/5.0,Blocked IP,SQL Injection,1,23,1,0,1,23,1541,3,0,2,-1,-0.037217561795775844
2025-06-10 23:23:48,INFO,Auth,user_15,173.202.22.220,Chennai,35.73,Nmap/7.91,Unknown,Unknown,1,23,1,0,1,8,1356,1,1,3,-1,-0.008471071806178121
2025-06-10 19:27:21,INFO,WebApp,user_72,65.31.67.208,Bengaluru,52.77,Mozilla/5.0,Unknown,Unknown,0,19,1,0,0,71,2422,0,0,3,1,0.07484746358228572
2025-06-11 07:59:36,WARN,WebApp,user_90,107.1.136.186,Hyderabad,117.62,Nmap/7.91,Unknown,Unknown,1,7,2,0,0,91,135,3,1,3,1,0.03619818320740609
2025-06-11 09:28:41,INFO,WebApp,user_9,68.35.238.130,Pune,87.41,curl/7.79.1,Unknown,Unknown,1,9,2,0,0,90,2487,5,2,3,1,0.06019078425808588
2025-06-10 15:40:22,ERROR,Auth,user_36,116.141.139.35,Pune,89.7,Nmap/7.91,Unknown,Unknown,1,15,1,0,0,31,323,5,1,3,1,0.08282340752833167
2025-06-11 06:37:54,INFO,Auth,user_31,32.8.243.171,Hyderabad,71.43,python-requests/2.25.1,Unknown,Unknown,0,6,2,0,0,26,1884,3,3,3,1,0.09173208423793477
2025-06-11 00:07:40,INFO,API,user_100,150.241.140.175,Pune,69.41,python-requests/2.25.1,Unknown,Unknown,0,0,2,0,1,3,940,5,3,3,1,0.022218949040978764
2025-06-10 20:34:36,WARN,DB,user_22,172.28.211.113,Hyderabad,62.5,sqlmap/1.5,Unknown,Unknown,1,20,1,0,0,16,1346,3,4,3,1,0.08962293377740821
2025-06-10 20:32:40,ERROR,API,user_90,182.48.1.169,Delhi,26.46,curl/7.79.1,Unknown,Unknown,1,20,1,0,0,91,1511,2,2,3,1,0.10177852779110869
2025-06-10 16:34:52,ERROR,Login,user_23,183.148.69.5,Pune,22.38,python-requests/2.25.1,Unknown,Unknown,0,16,1,0,0,17,1516,5,3,3,1,0.08601395826283886
2025-06-11 06:52:51,INFO,WebApp,user_73,182.73.221.246,Chennai,111.2,python-requests/2.25.1,Unknown,Unknown,0,6,2,0,0,72,1512,1,3,3,1,0.06325631158716372
2025-06-10 14:15:52,INFO,Login,user_9,78.85.141.62,Delhi,11.44,sqlmap/1.5,Unknown,Unknown,1,14,1,0,0,90,2651,2,4,3,1,0.0551599032982073
2025-06-10 21:47:05,ERROR,DB,user_16,62.7.215.9,Bengaluru,116.15,sqlmap/1.5,Unknown,Unknown,1,21,1,0,0,9,2381,0,4,3,1,0.01768894332121007
2025-06-10 18:02:22,INFO,DB,user_14,47.134.131.166,Delhi,55.93,python-requests/2.25.1,Unknown,Unknown,0,18,1,0,0,7,2126,2,3,3,1,0.10026353009459921
2025-06-10 20:21:13,INFO,WebApp,user_100,93.84.143.125,Bengaluru,95.04,Nmap/7.91,Unknown,Unknown,1,20,1,0,0,3,2912,0,1,3,1,0.026280099926559664
2025-06-10 15:53:03,WARN,WebApp,user_73,117.125.221.147,Chennai,12.18,python-requests/2.25.1,IP Flagged,Privilege Escalation,1,15,1,0,0,72,339,1,3,1,1,0.02890541929419177
2025-06-10 12:30:29,WARN,DB,user_99,100.66.155.158,Chennai,97.97,Nmap/7.91,Unknown,Unknown,1,12,1,0,0,100,31,1,1,3,1,0.04246868553594452
2025-06-10 19:04:55,WARN,Login,user_73,60.9.10.207,Pune,84.32,Nmap/7.91,Unknown,Unknown,1,19,1,0,0,72,2344,5,1,3,1,0.08285706511196655
2025-06-11 00:40:12,INFO,DB,user_47,152.70.234.115,Hyderabad,31.29,sqlmap/1.5,Unknown,Unknown,1,0,2,0,1,43,981,3,4,3,1,0.04991659658238767
2025-06-10 20:36:00,INFO,DB,user_10,181.188.197.142,Hyderabad,28.83,python-requests/2.25.1,IP Flagged,Privilege Escalation,1,20,1,0,0,2,1491,3,3,1,1,0.03667543896554093
2025-06-11 02:02:27,ERROR,Auth,user_23,137.11.54.234,Hyderabad,34.06,python-requests/2.25.1,Unknown,Unknown,0,2,2,0,1,17,674,3,3,3,1,0.059494835577159955
2025-06-10 17:51:20,INFO,WebApp,user_66,96.108.148.100,Bengaluru,58.86,Nmap/7.91,Unknown,Unknown,1,17,1,0,0,64,2935,0,1,3,1,0.07205378458015643
